CONTIG_ID	LENGTH	SHORT_READ_COV	LONG_READ_COV	CLUSTER	SPECIES	NB_STRAIN	REFERENCE_GENOME
opera_contig_4275	924	5.98	11.59	NA	NA	NA	NA
opera_contig_4276	924	4.35	0.00	NA	NA	NA	NA
opera_contig_4277	924	5.43	0.94	NA	NA	NA	NA
opera_contig_4278	924	4.35	0.00	NA	Burkholderia_humptydooensis	NA	GCF_001462435.1_genomic.fna.gz
opera_contig_4279	923	9.25	0.00	NA	NA	NA	NA
opera_contig_4280	923	3.81	0.00	NA	NA	NA	NA
opera_contig_4281	923	5.44	5.19	NA	NA	NA	NA
opera_contig_4282	923	475.89	19.11	NA	NA	NA	NA
opera_contig_4283	923	488.95	21.20	NA	2-02-FULL-66-22_sp001771285	1	GCA_001771285.1_genomic.fna.gz
opera_contig_4284	922	22.32	0.00	NA	NA	NA	NA
opera_contig_4285	922	144.28	9.80	NA	NA	NA	NA
opera_contig_4286	921	3.82	6.60	NA	NA	NA	NA
opera_contig_4287	921	64.32	0.53	NA	Lacinutrix_sp002831665	NA	GCF_002831665.1_genomic.fna.gz
opera_contig_4288	920	7.64	1.06	NA	NA	NA	NA
opera_contig_4289	919	6.55	0.00	NA	Lactococcus_piscium_C	NA	GCF_000981525.1_genomic.fna.gz
opera_contig_4290	918	1.09	3.58	NA	NA	NA	NA
opera_contig_4291	916	13.70	0.94	NA	NA	NA	NA
opera_contig_4292	914	8.79	0.00	NA	NA	NA	NA
opera_contig_4293	913	4.95	0.00	NA	Achromobacter_bronchiseptica	NA	GCA_000974745.1_genomic.fna.gz
opera_contig_4294	913	21.44	0.00	NA	NA	NA	NA
opera_contig_4295	913	3.85	0.00	NA	NA	NA	NA
opera_contig_4296	913	6.05	0.77	NA	NA	NA	NA
opera_contig_4297	912	9.36	4.95	NA	NA	NA	NA
opera_contig_4298	912	15.41	0.96	NA	NA	NA	NA
opera_contig_4299	911	12.67	0.00	NA	NA	NA	NA
opera_contig_4300	911	5.51	10.48	NA	HL-12_sp001873585	NA	GCA_001873585.1_genomic.fna.gz
opera_contig_4301	911	6.06	0.00	NA	NA	NA	NA
opera_contig_4302	911	32.51	2.65	NA	NA	NA	NA
opera_contig_4303	911	6.06	0.00	NA	NA	NA	NA
opera_contig_4304	910	3.31	0.00	NA	NA	NA	NA
opera_contig_4305	909	8.84	0.00	NA	NA	NA	NA
opera_contig_4306	908	9.95	16.34	NA	Desulfovibrio_F_sp000801335	NA	GCF_000801335.2_genomic.fna.gz
opera_contig_4307	908	3.87	10.62	NA	NA	NA	NA
opera_contig_4308	908	879.05	48.49	NA	Rhizobium_aethiopicum	NA	GCF_900094625.1_genomic.fna.gz
opera_contig_4309	908	3.32	0.00	NA	NA	NA	NA
opera_contig_4310	908	4.98	1.01	NA	NA	NA	NA
opera_contig_4311	908	4.42	1.10	NA	NA	NA	NA
opera_contig_4312	907	4.98	6.02	NA	NA	NA	NA
opera_contig_4313	907	3.32	0.00	NA	NA	NA	NA
opera_contig_4314	906	17.18	0.00	NA	NA	NA	NA
opera_contig_4315	906	11.08	0.00	NA	NA	NA	NA
opera_contig_4316	906	9.42	0.00	NA	NA	NA	NA
opera_contig_4317	906	7.20	0.00	NA	NA	NA	NA
opera_contig_4318	904	16.10	1.13	NA	NA	NA	NA
opera_contig_4319	904	1.67	0.00	NA	NA	NA	NA
opera_contig_4320	903	20.01	0.00	NA	NA	NA	NA
opera_contig_4321	902	17.81	0.00	NA	NA	NA	NA
opera_contig_4322	902	20.04	0.00	NA	NA	NA	NA
opera_contig_4323	901	10.59	0.63	NA	NA	NA	NA
opera_contig_4324	901	11.14	0.98	NA	NA	NA	NA
opera_contig_4325	901	266.32	1.66	NA	NA	NA	NA
opera_contig_4326	900	5.58	26.16	NA	BK-30_sp002837145	NA	GCF_002837145.1_genomic.fna.gz
opera_contig_4327	900	7.81	22.57	NA	NA	NA	NA
opera_contig_4328	900	4.46	0.97	NA	NA	NA	NA
opera_contig_4329	899	16.75	1.00	NA	NA	NA	NA
opera_contig_4330	899	15.08	1.22	NA	NA	NA	NA
opera_contig_4331	899	3.91	6.79	NA	NA	NA	NA
opera_contig_4332	899	6.14	0.00	NA	NA	NA	NA
opera_contig_4333	899	10.61	1.94	NA	NA	NA	NA
opera_contig_4334	898	24.60	0.00	NA	NK3B98_sp001941075	NA	GCA_001941075.1_genomic.fna.gz
opera_contig_4335	898	7.83	0.00	NA	NA	NA	NA
opera_contig_4336	898	2.80	0.95	NA	Roseibacillus_sp003483645	NA	GCA_003483645.1_genomic.fna.gz
opera_contig_4337	898	4.47	0.00	NA	NA	NA	NA
opera_contig_4338	898	5.03	0.00	NA	NA	NA	NA
opera_contig_4339	897	6.72	0.00	NA	NA	NA	NA
opera_contig_4340	897	3.92	1.01	NA	NA	NA	NA
opera_contig_4341	897	15.67	0.00	NA	NA	NA	NA
opera_contig_4342	896	19.05	0.00	NA	NA	NA	NA
opera_contig_4343	895	7.29	0.00	NA	NA	NA	NA
opera_contig_4344	895	6.17	1.22	NA	NA	NA	NA
opera_contig_4345	894	5.05	0.00	NA	NA	NA	NA
opera_contig_4346	894	20.78	1.16	NA	NA	NA	NA
opera_contig_4347	894	2.25	12.39	NA	NA	NA	NA
opera_contig_4348	894	279.64	11.28	NA	20CM-2-65-7_sp003221825	4	GCA_003221825.1_genomic.fna.gz
opera_contig_4349	893	946.66	51.88	NA	NA	NA	NA
opera_contig_4350	892	6.75	0.00	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4351	892	6.75	0.00	NA	NA	NA	NA
opera_contig_4352	892	176.15	5.87	NA	NA	NA	NA
opera_contig_4353	891	12.40	0.72	NA	NA	NA	NA
opera_contig_4354	891	5.07	1.92	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4355	891	11.27	12.38	NA	NA	NA	NA
opera_contig_4356	890	3.38	15.96	NA	NA	NA	NA
opera_contig_4357	890	1767.15	41.55	NA	NA	NA	NA
opera_contig_4358	890	5.08	0.00	NA	NA	NA	NA
opera_contig_4359	888	9.61	15.00	NA	UBA11606_sp002729125	NA	GCA_002729125.1_genomic.fna.gz
opera_contig_4360	888	6.22	2.47	NA	Cupriavidus_sp900104095	NA	GCF_900104095.1_genomic.fna.gz
opera_contig_4361	887	10.19	0.00	NA	NA	NA	NA
opera_contig_4362	886	15.86	2.05	NA	NA	NA	NA
opera_contig_4363	886	3.40	28.54	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4364	885	9.08	0.00	NA	NA	NA	NA
opera_contig_4365	885	5.67	0.59	NA	NA	NA	NA
opera_contig_4366	885	3.97	0.00	NA	PALSA-1336_sp003151625	NA	GCA_003151625.1_genomic.fna.gz
opera_contig_4367	884	6.25	1.01	NA	NA	NA	NA
opera_contig_4368	884	33.50	0.00	NA	Thermopetrobacter_sp000746275	NA	GCF_000746275.1_genomic.fna.gz
opera_contig_4369	884	7.38	0.00	NA	NA	NA	NA
opera_contig_4370	884	2.84	0.00	NA	Buchnera_aphidicola_B	NA	GCF_000225465.1_genomic.fna.gz
opera_contig_4371	884	7.38	0.00	NA	NA	NA	NA
opera_contig_4372	883	4.55	1.25	NA	Terracidiphilus_sp003134855	NA	GCA_003134855.1_genomic.fna.gz
opera_contig_4373	883	2.84	0.78	NA	NA	NA	NA
opera_contig_4374	881	6.84	13.87	NA	NA	NA	NA
opera_contig_4375	881	6.27	1.84	NA	NA	NA	NA
opera_contig_4376	881	32.48	1.03	NA	NA	NA	NA
opera_contig_4377	880	7.99	0.00	NA	NA	NA	NA
opera_contig_4378	879	6.28	0.00	NA	NA	NA	NA
opera_contig_4379	878	8.58	2.00	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4380	878	125.21	5.72	NA	Brachybacterium_sp002407185	NA	GCF_002407185.1_genomic.fna.gz
opera_contig_4381	878	4.00	0.00	NA	NA	NA	NA
opera_contig_4382	877	25.76	1.94	NA	NA	NA	NA
opera_contig_4383	876	12.03	0.00	NA	NA	NA	NA
opera_contig_4384	876	4.58	0.00	NA	NA	NA	NA
opera_contig_4385	875	6.88	2.69	NA	Sphingomonas_sp001421785	NA	GCF_001421785.1_genomic.fna.gz
opera_contig_4386	872	4.61	0.00	NA	NA	NA	NA
opera_contig_4387	872	17.85	2.19	NA	NA	NA	NA
opera_contig_4388	872	9.79	0.92	NA	NA	NA	NA
opera_contig_4389	872	8.06	0.00	NA	NA	NA	NA
opera_contig_4390	872	4.61	0.00	NA	NA	NA	NA
opera_contig_4391	872	9.79	41.33	NA	Hydrogenophaga_sp002842215	NA	GCA_002842215.1_genomic.fna.gz
opera_contig_4392	872	6.91	0.00	NA	NA	NA	NA
opera_contig_4393	871	5.19	5.38	NA	NA	NA	NA
opera_contig_4394	871	5.76	1.04	NA	NA	NA	NA
opera_contig_4395	871	9.80	19.04	NA	Microbacterium_sp002970975	NA	GCF_002970975.1_genomic.fna.gz
opera_contig_4396	870	7.50	1.01	NA	NA	NA	NA
opera_contig_4397	869	10.98	0.00	NA	NA	NA	NA
opera_contig_4398	868	9.25	4.30	NA	2-02-FULL-67-20_sp001805695	NA	GCA_001805695.1_genomic.fna.gz
opera_contig_4399	868	19.09	0.00	NA	NA	NA	NA
opera_contig_4400	868	10.99	1.00	NA	NA	NA	NA
opera_contig_4401	868	9.83	0.00	NA	NA	NA	NA
opera_contig_4402	867	5.79	6.51	NA	NA	NA	NA
opera_contig_4403	867	5.21	0.90	NA	NA	NA	NA
opera_contig_4404	867	5.79	0.87	NA	NA	NA	NA
opera_contig_4405	866	19.71	0.00	NA	NA	NA	NA
opera_contig_4406	866	9.27	1.18	NA	NA	NA	NA
opera_contig_4407	866	9.85	0.00	NA	NA	NA	NA
opera_contig_4408	865	9.87	0.00	NA	NA	NA	NA
opera_contig_4409	865	2.32	0.00	NA	46-32_sp001898485	NA	GCA_001898485.1_genomic.fna.gz
opera_contig_4410	865	4.06	0.00	NA	NA	NA	NA
opera_contig_4411	864	9.88	0.00	NA	NA	NA	NA
opera_contig_4412	864	15.11	0.00	NA	NA	NA	NA
opera_contig_4413	864	125.50	9.99	NA	NA	NA	NA
opera_contig_4414	863	7.56	0.00	NA	NA	NA	NA
opera_contig_4415	863	12.80	0.00	NA	NA	NA	NA
opera_contig_4416	862	12.81	0.00	NA	NA	NA	NA
opera_contig_4417	862	15.72	0.00	NA	NA	NA	NA
opera_contig_4418	862	4.66	2.45	NA	NA	NA	NA
opera_contig_4419	862	4.08	0.00	NA	NA	NA	NA
opera_contig_4420	861	16.33	0.00	NA	NA	NA	NA
opera_contig_4421	861	8.16	0.00	NA	NA	NA	NA
opera_contig_4422	860	2.92	0.54	NA	NA	NA	NA
opera_contig_4423	860	4.67	0.00	NA	NA	NA	NA
opera_contig_4424	859	6.43	23.19	NA	NA	NA	NA
opera_contig_4425	859	5.26	2.10	NA	BK-30_sp002837145	NA	GCF_002837145.1_genomic.fna.gz
opera_contig_4426	857	130.63	11.84	NA	NA	NA	NA
opera_contig_4427	857	8.20	0.00	NA	Pelagibacter_ubique_E	NA	GCF_001179925.1_genomic.fna.gz
opera_contig_4428	856	12.90	0.00	NA	NA	NA	NA
opera_contig_4429	855	12.92	0.00	NA	NA	NA	NA
opera_contig_4430	854	944.63	50.24	NA	NA	NA	NA
opera_contig_4431	852	20.03	0.00	NA	NA	NA	NA
opera_contig_4432	852	7.07	1.00	NA	Streptacidiphilus_jiangxiensis	NA	GCF_900109465.1_genomic.fna.gz
opera_contig_4433	852	2.95	0.00	NA	NA	NA	NA
opera_contig_4434	852	11.78	0.00	NA	NA	NA	NA
opera_contig_4435	851	5.31	0.00	NA	NA	NA	NA
opera_contig_4436	851	15.93	0.00	NA	NA	NA	NA
opera_contig_4437	850	8.27	0.00	NA	NA	NA	NA
opera_contig_4438	849	15.37	0.00	NA	NA	NA	NA
opera_contig_4439	847	7.11	0.00	NA	NA	NA	NA
opera_contig_4440	846	110.37	10.20	NA	Sphingopyxis_fribergensis	NA	GCF_000803645.1_genomic.fna.gz
opera_contig_4441	846	18.99	0.00	NA	NA	NA	NA
opera_contig_4442	846	3.56	0.00	NA	Rhodanobacter_fulvus	NA	GCF_000264315.1_genomic.fna.gz
opera_contig_4443	846	5.34	0.00	NA	NA	NA	NA
opera_contig_4444	845	3.56	0.00	NA	MedAcidi-G1_sp002699555	NA	GCA_002699555.1_genomic.fna.gz
opera_contig_4445	845	10.10	0.00	NA	Methanohalophilus_mahii	NA	GCF_000025865.1_genomic.fna.gz
opera_contig_4446	845	146.14	48.87	NA	NA	NA	NA
opera_contig_4447	845	3.56	0.00	NA	NA	NA	NA
opera_contig_4448	844	2.38	5.98	NA	NA	NA	NA
opera_contig_4449	844	9.52	0.00	NA	NA	NA	NA
opera_contig_4450	844	23.79	0.94	NA	NA	NA	NA
opera_contig_4451	844	14.27	0.00	NA	NA	NA	NA
opera_contig_4452	844	2.97	0.00	NA	NA	NA	NA
opera_contig_4453	843	10.12	0.79	NA	NA	NA	NA
opera_contig_4454	843	3.57	0.00	NA	NA	NA	NA
opera_contig_4455	843	7.15	0.00	NA	NA	NA	NA
opera_contig_4456	843	38.71	18.73	NA	1-14-0-10-36-32_sp002778465	NA	GCA_002778465.1_genomic.fna.gz
opera_contig_4457	842	10.73	0.00	NA	NA	NA	NA
opera_contig_4458	842	4.77	0.00	NA	NA	NA	NA
opera_contig_4459	842	2.98	0.00	NA	NA	NA	NA
opera_contig_4460	841	16.12	0.94	NA	NA	NA	NA
opera_contig_4461	840	7.77	0.00	NA	NA	NA	NA
opera_contig_4462	840	33.47	0.00	NA	NA	NA	NA
opera_contig_4463	840	4.78	0.00	NA	NA	NA	NA
opera_contig_4464	839	7.78	0.00	NA	NA	NA	NA
opera_contig_4465	839	22.14	11.77	NA	1-14-0-10-36-32_sp002778465	NA	GCA_002778465.1_genomic.fna.gz
opera_contig_4466	838	3.59	20.00	NA	NA	NA	NA
opera_contig_4467	838	10.18	0.00	NA	Nocardioides_sp001428565	NA	GCF_001428565.1_genomic.fna.gz
opera_contig_4468	838	2.40	1.94	NA	NA	NA	NA
opera_contig_4469	838	4.79	0.00	NA	NA	NA	NA
opera_contig_4470	836	4.80	3.39	NA	NA	NA	NA
opera_contig_4471	836	3.00	0.00	NA	NA	NA	NA
opera_contig_4472	835	4.21	0.49	NA	NA	NA	NA
opera_contig_4473	835	6906.56	8.61	NA	NA	NA	NA
opera_contig_4474	835	10709.13	8.30	NA	NA	NA	NA
opera_contig_4475	835	6.61	0.00	NA	NA	NA	NA
opera_contig_4476	835	4.21	0.00	NA	NA	NA	NA
opera_contig_4477	835	2.40	0.00	NA	NA	NA	NA
opera_contig_4478	835	5.41	0.00	NA	NA	NA	NA
opera_contig_4479	834	8.43	2.12	NA	NA	NA	NA
opera_contig_4480	834	19.26	1.07	NA	NA	NA	NA
opera_contig_4481	833	2.41	1.94	NA	NA	NA	NA
opera_contig_4482	833	4.22	0.00	NA	NA	NA	NA
opera_contig_4483	832	10.86	0.00	NA	NA	NA	NA
opera_contig_4484	832	3.02	0.00	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4485	832	2.41	0.00	NA	NA	NA	NA
opera_contig_4486	832	61.54	6.03	NA	63-22_sp900465915	4	GCA_900465915.1_genomic.fna.gz
opera_contig_4487	831	6.04	0.95	NA	NA	NA	NA
opera_contig_4488	831	3.02	0.00	NA	NA	NA	NA
opera_contig_4489	831	1.81	0.00	NA	NA	NA	NA
opera_contig_4490	831	3.62	0.56	NA	NA	NA	NA
opera_contig_4491	829	6.06	14.72	NA	NA	NA	NA
opera_contig_4492	828	7.88	28.91	NA	C7867-001_sp003229135	NA	GCA_003229135.1_genomic.fna.gz
opera_contig_4493	828	4.24	0.00	NA	NA	NA	NA
opera_contig_4494	828	1.82	1.06	NA	NA	NA	NA
opera_contig_4495	828	83.67	4.90	NA	NA	NA	NA
opera_contig_4496	827	5.46	0.99	NA	NA	NA	NA
opera_contig_4497	827	7.89	0.00	NA	NA	NA	NA
opera_contig_4498	827	3.04	0.00	NA	NA	NA	NA
opera_contig_4499	825	4.87	0.00	NA	NA	NA	NA
opera_contig_4500	825	6.08	0.00	NA	NA	NA	NA
opera_contig_4501	825	1.22	0.00	NA	NA	NA	NA
opera_contig_4502	824	4.26	10.30	NA	NA	NA	NA
opera_contig_4503	824	3.66	1.90	NA	NA	NA	NA
opera_contig_4504	824	2.44	0.79	NA	NA	NA	NA
opera_contig_4505	824	3.05	9.26	NA	NA	NA	NA
opera_contig_4506	824	3.66	0.00	NA	NA	NA	NA
opera_contig_4507	823	9.76	1.02	NA	NA	NA	NA
opera_contig_4508	823	2.44	0.69	NA	NA	NA	NA
opera_contig_4509	822	3.05	2.16	NA	NA	NA	NA
opera_contig_4510	822	5.50	0.00	NA	NA	NA	NA
opera_contig_4511	822	26.26	17.77	NA	NA	NA	NA
opera_contig_4512	821	3.67	3.70	NA	NA	NA	NA
opera_contig_4513	820	1.84	0.97	NA	NA	NA	NA
opera_contig_4514	820	3.67	22.66	NA	NA	NA	NA
opera_contig_4515	820	2.45	0.00	NA	NA	NA	NA
opera_contig_4516	819	4.29	0.00	NA	NA	NA	NA
opera_contig_4517	819	4.90	0.00	NA	Marinobacter_halophilus	NA	GCF_003007685.1_genomic.fna.gz
opera_contig_4518	819	2.45	0.00	NA	NA	NA	NA
opera_contig_4519	819	4.90	0.00	NA	NA	NA	NA
opera_contig_4520	818	21.48	2.03	NA	NA	NA	NA
opera_contig_4521	815	3.08	0.00	NA	NA	NA	NA
opera_contig_4522	815	406.53	58.03	NA	NA	NA	NA
opera_contig_4523	815	11.70	0.00	NA	Bosea_thiooxidans	NA	GCF_900168195.1_genomic.fna.gz
opera_contig_4524	815	6.16	0.91	NA	PHCI01_sp002842205	NA	GCA_002842205.1_genomic.fna.gz
opera_contig_4525	814	10.48	0.96	NA	NA	NA	NA
opera_contig_4526	814	4.32	0.00	NA	NA	NA	NA
opera_contig_4527	814	4.93	2.01	NA	NA	NA	NA
opera_contig_4528	813	1.85	0.00	NA	NA	NA	NA
opera_contig_4529	812	8.66	0.00	NA	NA	NA	NA
opera_contig_4530	811	10.52	2.69	NA	NA	NA	NA
opera_contig_4531	811	8.67	2.37	NA	NA	NA	NA
opera_contig_4532	810	13.63	1.04	NA	NA	NA	NA
opera_contig_4533	809	2.48	0.00	NA	NA	NA	NA
opera_contig_4534	808	9.32	0.57	NA	NA	NA	NA
opera_contig_4535	807	2.49	0.00	NA	NA	NA	NA
opera_contig_4536	807	13.06	0.00	NA	NA	NA	NA
opera_contig_4537	806	5.61	17.31	NA	Corynebacterium_mustelae	NA	GCF_001020985.1_genomic.fna.gz
opera_contig_4538	806	4.98	0.00	NA	NA	NA	NA
opera_contig_4539	806	9.34	0.00	NA	NA	NA	NA
opera_contig_4540	806	4.98	0.00	NA	NA	NA	NA
opera_contig_4541	806	4.98	0.00	NA	NA	NA	NA
opera_contig_4542	805	9.98	0.00	NA	NA	NA	NA
opera_contig_4543	805	3.12	1.04	NA	NA	NA	NA
opera_contig_4544	805	4.99	0.98	NA	NA	NA	NA
opera_contig_4545	804	1.87	21.47	NA	Rhodoferax_sp002789915	NA	GCA_002789915.1_genomic.fna.gz
opera_contig_4546	804	6.24	15.75	NA	NA	NA	NA
opera_contig_4547	804	5.62	2.33	NA	NA	NA	NA
opera_contig_4548	802	3.76	0.97	NA	NA	NA	NA
opera_contig_4549	802	1.25	0.00	NA	NA	NA	NA
opera_contig_4550	801	11.91	1.12	NA	NA	NA	NA
opera_contig_4551	801	6.89	0.00	NA	NA	NA	NA
opera_contig_4552	799	5.65	3.85	NA	NA	NA	NA
opera_contig_4553	799	15.71	1.01	NA	NA	NA	NA
opera_contig_4554	799	2.51	0.00	NA	NA	NA	NA
opera_contig_4555	799	3.77	18.96	NA	20CM-2-65-7_sp003221825	4	GCA_003221825.1_genomic.fna.gz
opera_contig_4556	796	0.63	4.21	NA	NA	NA	NA
opera_contig_4557	796	4.41	0.00	NA	NA	NA	NA
opera_contig_4558	795	10.10	0.00	NA	NA	NA	NA
opera_contig_4559	795	3.16	0.00	NA	NA	NA	NA
opera_contig_4560	794	10.12	6.77	NA	NA	NA	NA
opera_contig_4561	794	6.32	0.00	NA	NA	NA	NA
opera_contig_4562	794	6.95	0.00	NA	NA	NA	NA
opera_contig_4563	794	1.90	0.52	NA	NA	NA	NA
opera_contig_4564	793	25.32	4.25	NA	Deinococcus_gobiensis	NA	GCF_000252445.1_genomic.fna.gz
opera_contig_4565	793	10.13	22.76	NA	SWB02_sp003526465	NA	GCA_003526465.1_genomic.fna.gz
opera_contig_4566	793	20.89	20.75	NA	NA	NA	NA
opera_contig_4567	793	6.33	0.00	NA	NA	NA	NA
opera_contig_4568	793	1.90	1.09	NA	NA	NA	NA
opera_contig_4569	792	3.17	0.00	NA	NA	NA	NA
opera_contig_4570	792	3.17	3.65	NA	NA	NA	NA
opera_contig_4571	792	37.40	1.58	NA	NA	NA	NA
opera_contig_4572	791	1.27	0.00	NA	NA	NA	NA
opera_contig_4573	791	3.17	0.00	NA	NA	NA	NA
opera_contig_4574	791	22.85	37.36	NA	BK-30_sp002837145	NA	GCF_002837145.1_genomic.fna.gz
opera_contig_4575	790	12.07	0.59	NA	NA	NA	NA
opera_contig_4576	790	2.54	1.79	NA	NA	NA	NA
opera_contig_4577	790	5.72	0.00	NA	Fokinia_solitaria	NA	GCF_003072485.1_genomic.fna.gz
opera_contig_4578	790	506.45	38.74	NA	14-2_sp001940225	NA	GCF_001940225.1_genomic.fna.gz
opera_contig_4579	789	19.72	1.02	NA	NA	NA	NA
opera_contig_4580	789	1.27	0.00	NA	NA	NA	NA
opera_contig_4581	788	38.86	6.88	NA	NA	NA	NA
opera_contig_4582	788	8.28	0.00	NA	NA	NA	NA
opera_contig_4583	788	3.82	0.00	NA	Lactococcus_raffinolactis_A	NA	GCF_000327305.1_genomic.fna.gz
opera_contig_4584	787	3.83	0.00	NA	NA	NA	NA
opera_contig_4585	787	6.38	0.00	NA	NA	NA	NA
opera_contig_4586	786	5.75	0.00	NA	Salinibacterium_sp000247645	NA	GCF_000247645.1_genomic.fna.gz
opera_contig_4587	786	7.03	0.00	NA	NA	NA	NA
opera_contig_4588	785	5.76	0.84	NA	NA	NA	NA
opera_contig_4589	785	5.76	0.00	NA	NA	NA	NA
opera_contig_4590	784	3.84	0.00	NA	NA	NA	NA
opera_contig_4591	783	84.63	25.34	NA	NA	NA	NA
opera_contig_4592	782	1.93	0.00	NA	NA	NA	NA
opera_contig_4593	782	3.85	0.00	NA	NA	NA	NA
opera_contig_4594	780	0.64	0.00	NA	NA	NA	NA
opera_contig_4595	780	1.93	0.97	NA	NA	NA	NA
opera_contig_4596	779	4.51	0.00	NA	NA	NA	NA
opera_contig_4597	778	12.90	0.97	NA	NA	NA	NA
opera_contig_4598	778	5.16	1.97	NA	NA	NA	NA
opera_contig_4599	778	2.58	0.92	NA	NA	NA	NA
opera_contig_4600	777	11.63	0.00	NA	NA	NA	NA
opera_contig_4601	777	0.65	0.00	NA	NA	NA	NA
opera_contig_4602	776	5.82	12.59	NA	NA	NA	NA
opera_contig_4603	776	8.41	10.93	NA	NA	NA	NA
opera_contig_4604	776	3.88	0.00	NA	NA	NA	NA
opera_contig_4605	775	1.94	0.00	NA	NA	NA	NA
opera_contig_4606	775	27.21	4.15	NA	NA	NA	NA
opera_contig_4607	775	189.14	42.30	NA	NA	NA	NA
opera_contig_4608	775	11.66	1.07	NA	NA	NA	NA
opera_contig_4609	775	1.94	0.56	NA	NA	NA	NA
opera_contig_4610	775	2.59	0.00	NA	NA	NA	NA
opera_contig_4611	774	27.89	2.08	NA	NA	NA	NA
opera_contig_4612	774	5.84	0.00	NA	NA	NA	NA
opera_contig_4613	772	1299.87	120.03	NA	NA	NA	NA
opera_contig_4614	772	4.55	1.04	NA	NA	NA	NA
opera_contig_4615	770	3.91	0.00	NA	NA	NA	NA
opera_contig_4616	769	9.14	8.20	NA	NA	NA	NA
opera_contig_4617	768	1.31	0.00	NA	NA	NA	NA
opera_contig_4618	768	11.77	0.00	NA	NA	NA	NA
opera_contig_4619	768	6.54	1.30	NA	NA	NA	NA
opera_contig_4620	767	3.27	0.67	NA	NA	NA	NA
opera_contig_4621	767	4.58	0.00	NA	NA	NA	NA
opera_contig_4622	766	7.21	0.00	NA	NA	NA	NA
opera_contig_4623	765	2.62	0.00	NA	NA	NA	NA
opera_contig_4624	765	5.25	0.00	NA	NA	NA	NA
opera_contig_4625	765	2.62	0.00	NA	NA	NA	NA
opera_contig_4626	765	1.97	0.00	NA	NA	NA	NA
opera_contig_4627	764	5.91	0.00	NA	NA	NA	NA
opera_contig_4628	764	26.28	0.00	NA	NA	NA	NA
opera_contig_4629	764	3.94	0.00	NA	NA	NA	NA
opera_contig_4630	764	97.25	16.09	NA	NA	NA	NA
opera_contig_4631	763	3.29	0.00	NA	NA	NA	NA
opera_contig_4632	763	6.58	0.95	NA	NA	NA	NA
opera_contig_4633	762	2.64	10.46	NA	NA	NA	NA
opera_contig_4634	762	3.29	0.00	NA	NA	NA	NA
opera_contig_4635	762	5.93	34.48	NA	Corynebacterium_mustelae	NA	GCF_001020985.1_genomic.fna.gz
opera_contig_4636	762	3.29	0.00	NA	NA	NA	NA
opera_contig_4637	761	86.42	44.61	NA	NA	NA	NA
opera_contig_4638	760	4.62	5.08	NA	NA	NA	NA
opera_contig_4639	760	7.27	0.00	NA	NA	NA	NA
opera_contig_4640	760	5.94	0.00	NA	Collimonas_arenae	NA	GCF_001584165.1_genomic.fna.gz
opera_contig_4641	759	1.98	8.78	NA	NA	NA	NA
opera_contig_4642	758	9.27	0.00	NA	NA	NA	NA
opera_contig_4643	758	13.91	0.63	NA	NA	NA	NA
opera_contig_4644	757	22.55	0.00	NA	NA	NA	NA
opera_contig_4645	757	1.99	0.00	NA	NA	NA	NA
opera_contig_4646	756	1.99	0.00	NA	NA	NA	NA
opera_contig_4647	753	6.00	0.00	NA	Sphingopyxis_sp000763945	NA	GCF_000763945.1_genomic.fna.gz
opera_contig_4648	753	6.00	1.03	NA	NA	NA	NA
opera_contig_4649	753	6.00	0.00	NA	NA	NA	NA
opera_contig_4650	752	5.34	22.12	NA	NA	NA	NA
opera_contig_4651	752	3.34	0.00	NA	NA	NA	NA
opera_contig_4652	751	40.11	0.00	NA	NA	NA	NA
opera_contig_4653	751	3.34	0.00	NA	69-11_sp001898425	NA	GCA_001898425.1_genomic.fna.gz
opera_contig_4654	751	0.67	0.00	NA	NA	NA	NA
opera_contig_4655	749	6.70	0.00	NA	GWF2-57-35_sp001804865	NA	GCA_001804865.1_genomic.fna.gz
opera_contig_4656	749	5.36	1.80	NA	NA	NA	NA
opera_contig_4657	749	124.66	0.63	NA	NA	NA	NA
opera_contig_4658	749	54.29	6.79	NA	NA	NA	NA
opera_contig_4659	748	6.04	8.77	NA	NA	NA	NA
opera_contig_4660	748	25.50	1.94	NA	NA	NA	NA
opera_contig_4661	748	28.19	15.30	NA	NA	NA	NA
opera_contig_4662	747	10.75	0.00	NA	NA	NA	NA
opera_contig_4663	746	39.70	0.00	NA	NA	NA	NA
opera_contig_4664	745	4.04	0.00	NA	NA	NA	NA
opera_contig_4665	745	2.70	10.89	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_4666	744	7.42	1.03	NA	NA	NA	NA
opera_contig_4667	744	12.82	0.00	NA	NA	NA	NA
opera_contig_4668	744	50.60	1.98	NA	NA	NA	NA
opera_contig_4669	744	2.02	18.28	NA	NA	NA	NA
